"Feature";"Gain";"i.Gain";"i.Gain.1";"i.Gain.2";"i.Gain.3";"i.Gain.4";"i.Gain.5";"i.Gain.6";"i.Gain.7";"i.Gain.8";"i.Gain.9";"i.Gain.10";"Maxima"
"catm_trx_other__tend";0,000226838388699185;0,000874999259947816;0,00107227179109625;0,000232072011326402;0,000184783587334746;6,18529771586624e-05;0,000344536085119689;0,000925464356910787;0,000209601268446169;0,000844587052407944;0,000461874686626192;0,000647256290391825;0,00107227179109625
"Visa_msaldototal__tend";0,000395769815655838;0,00110644722735319;0,000947963266209278;0,000522934732756457;0,000243364085552277;0,000139557310558057;0,000587183483912797;0,00101801251276704;0,000746095838991612;0,00112989705302964;0,000809706924828704;0,000635878151034252;0,00112989705302964
"ctransferencias_emitidas__tend";0,000236720249168064;0,00124532036315509;0,00140308349499303;0,000463708135386164;0,000167102664592351;0,000145821696751358;0,00119047630801431;0,000967552885432147;0,000683875360663213;0,00105013631866426;0,000373555328151439;0,000634949015995427;0,00140308349499303
"Visa_mpagospesos__max";0,00101443133944915;0,00120108616599435;0,00101351225508059;0,000478365209437578;0,000413781098067162;0,000231632282077216;0,00189301890565211;0,0011903973926827;0,00153903557999952;0,0011734778709913;0,000941296500436949;0,000632163118257561;0,00189301890565211
"Master_mlimitecompra";0,00021859648649274;0,00108403254810245;0,000998577695287974;0,000186077438998823;0,000386000480614645;0,000489058803730703;0,000246359004452515;0,0010191346442343;0,000203054341651212;0,000926197263414911;0,000525548043945947;0,000629632897509857;0,00108403254810245
"cextraccion_autoservicio__tend";0,000351785689719271;0,00115281435688276;0,00136958724159315;0,000414505928713666;0,000266966552258679;0,000245774415936524;0,0017016843426757;0,00137519138532119;0,00159393130495964;0,00110750474587412;0,000731606484764111;0,000620308104399414;0,0017016843426757
"Visa_mconsumospesos__min";0,000411672318709544;0,000785616821916185;0,000799981811168882;0,000167448826690603;2,99159970854561e-05;4,44943138754007e-05;0,000944363971937148;0,000895848272855717;0,00112801952952659;0,000965606088963675;0,000451083821844814;0,000618185905008941;0,00112801952952659
"ccaja_seguridad__max";0,000643116533287316;0,000624061793764092;0,000682411097164037;0,000560223869295075;0,00034488974996054;0,000293539541428391;0,000107191241767369;0,000520886057029374;0,000233021495558506;0,000412794883737937;0,000513466144912387;0,000616009886530003;0,000682411097164037
"Visa_mconsumototal__ravg";0,000630435933993584;0,00117705486626241;0,00118724667955204;0,000693652750814163;0,000746912429309253;0,000950495877138323;0,00109985880176054;0,00117447632146645;0,000680931569949272;0,000949548652469181;0,000355972365345555;0,000613365276106339;0,00118724667955204
"mcuenta_debitos_automaticos__ravg";0,000122172648047737;0,000811616811658315;0,000906653359210969;0,000237943199280909;1,87842427144843e-05;4,71378619535127e-05;0,000817805912891215;0,000488553536714166;0,000418584841581943;0,00096042285268217;0,000642182737171641;0,000612282938532734;0,00096042285268217
"ccaja_ahorro__max";0,00057873681154541;0,000520606571400677;0,000508998395683836;0,000753508020769383;0,00121337741932451;0,00124836020910093;0,000124688971317446;0,000302955741656225;0,000253642605495876;0,000629828839555686;0,000809918884330376;0,000606435950410003;0,00124836020910093
"Master_Finiciomora";0,00132123010009363;0,00188940517361104;0,00182954083118764;0,000373666684034623;0,000418288993239195;0,00050367413170769;0,00180684799605452;0,00104277944371057;0,0020968580896473;0,00052072047066213;0,000426522708101735;0,000605913080795532;0,0020968580896473
"tcallcenter";0,000365085429012308;0,000142683367158909;0,000144775825351349;0,000748256483247714;0,000661367409010137;0,000579718657942041;0,000370473033852266;0,000177372518917086;0,000460970532313276;0,000270259386961312;0,000256558261507288;0,000603813951601924;0,000748256483247714
"ccajas_depositos";0,000121885968437184;0,000369611491725608;0,000369161346499691;0,000493939316596477;0,000249273525051213;0,000311358142794069;0,000195006906762743;0,000268360059080107;0,000158947099761195;0,000448074226337345;0,000434201927043682;0,0006003666902947;0,0006003666902947
"Visa_fechaalta";0,00057912281986556;0,00128230701260017;0,00124746528734917;0,00105338860458913;0,000528169795319417;0,000434764815351981;0,000904358700956362;0,00123582346078934;0,000392619846185326;0,00133066566632931;0,000388588845337412;0,000598183022952892;0,00133066566632931
"Visa_msaldototal__ravg";0,000381339003232021;0,000922705679968976;0,000966649406326117;0,000334156944514441;0,000106057247911972;0,00017976758031872;0,00297475677621569;0,000929784681002157;0,00235018721304287;0,000878983269496035;0,000540977840155902;0,000595092148195402;0,00297475677621569
"Visa_mfinanciacion_limite__max";0,000442583489591792;0,000811740341952567;0,000981311888644419;0,000719780118715864;0,000194380450743996;0,000201396526001639;0,00154699353766362;0,000820080099836907;0,00253665251981147;0,000942504214702937;0,000726267108466585;0,000591870784856722;0,00253665251981147
"ctarjeta_debito_transacciones__ravg";0,000414811374328234;0,000879554761500483;0,000964478972204519;0,000444855182795644;0,000190985536353696;0,000154722892723902;0,000592027992747702;0,000963002365506156;0,000506220029720035;0,00118135458297428;0,00063019555750103;0,000591666658128147;0,00118135458297428
"mvr_Master_mlimitecompra__tend";0,000377363220797949;0,00147177340735138;0,00161039840149854;0,000475893913289222;0,000180591881937419;7,53938577128732e-05;0,000919806982731576;0,00128569908886233;0,000377334783768336;0,00117997243247312;0,000803096168212572;0,00058799865575139;0,00161039840149854
"Master_mpagominimo__tend";0,000291825712315122;0,000660455282256981;0,000753193736924443;0,000692316330796783;0,000208636740927157;0,000147147112761027;0,00160543169787367;0,00130141697983138;0,00102217596042646;0,000755276726662604;0,000319198656806198;0,000586658585464591;0,00160543169787367
"mvr_Visa_mlimitecompra__min";0,000230424509883849;0,000853016238878468;0,000816161170478284;0,000298294797858409;7,05169663846189e-05;0,000155336495990543;0,000469475550949136;0,000586264051225766;0,000205430520764712;0,000888073326301845;0,000309365275663042;0,000585845235109194;0,000888073326301845
"mvr_msaldopesos__min";0,000326637453484677;0,000634109944445229;0,000650565998641657;0,00015390739747672;0,000155297029648863;0,000168145377340004;0,00120498243688706;0,000584973486084784;0,000593990520404036;0,000791325754242714;0,000158570848470704;0,000585214216296647;0,00120498243688706
"Master_mconsumototal";0,000156868070659817;0,000543045986083449;0,000406671298821895;0,000432190620281768;7,34966326399161e-05;6,54941569746653e-05;0,000771804352728497;0,000538841708975852;0,000760569387151005;0,000519918203803818;0,000189715920448619;0,000583480602737894;0,000771804352728497
"Visa_cconsumos";0,000369042264135138;0,00105132628507661;0,000873345414453063;0,00173407641466043;0,000487059182883017;0,000632368756542371;0,000335848476805813;0,000858101232303686;0,000359460999031654;0,00183888994170068;0,000395975315655853;0,000579289452494313;0,00183888994170068
"mvr_msaldototal__max";0,000242491094283772;0,000849579772819989;0,000816740451865114;0,000231421778261543;0,000109912518936079;0,000172192249165897;0,000325329315713636;0,000767161214787013;0,000321943964890303;0,000789394903607166;0,000415846202825188;0,000578238509009949;0,000849579772819989
"mvr_Master_mlimitecompra__min";NA;NA;NA;NA;NA;NA;0,00146190511049587;0,00130326214061712;0,00076119251170772;0,00103924596401225;0,000228917291584691;0,000577777939160816;0,00146190511049587
"Visa_Finiciomora__tend";0,000248153004116135;0,00172060617416825;0,00234092069869151;0,000627153765834238;0,00028286330548601;0,000473313205275149;0,00139787548506307;0,000592281190697048;0,00107023726475578;0,00122776253365134;0,000306787289546101;0,000577579616401748;0,00234092069869151
"ctarjeta_master_transacciones__tend";0,000863060060077135;0,000787231884243507;0,000889746651244289;0,000881548382070773;0,00106198746905853;0,00109212110076237;0,00165182889544685;0,000866295996060793;0,00104925898074206;0,000711853350817415;0,00070942913827768;0,000577068223626623;0,00165182889544685
"Master_mpagospesos__min";0,00070245578847059;0,00100678546971154;0,00105427125204944;0,000316841557178478;0,000115792453571941;3,03106666232704e-05;0,00197405760647763;0,00104043291790429;0,00107447007825203;0,000834657779822691;0,000942410756805857;0,000574546252392301;0,00197405760647763
"ctarjeta_visa_transacciones__ravg";0,000428360874301978;0,000744929809172828;0,000676893351900541;0,000537347161945748;0,000523438092369697;0,000355658888121634;0,00104445625459676;0,000857207613996725;0,00109946651175753;0,00104435637874386;0,000559509425907702;0,000570899810425846;0,00109946651175753
"Master_mfinanciacion_limite__max";0,000273663748553856;0,000681624705850607;0,000966711052930151;0,000114001851992487;0,00016739816700285;0,00023159295740191;0,000551871447531405;0,00102381707848432;0,000465417446668044;0,000877201289691837;0,00040818355476406;0,000568161343610772;0,00102381707848432
"Master_msaldototal__tend";0,000284129794273439;0,000857688477981417;0,000801308732555216;0,000407813856883265;0,000164467039028362;4,18974420427332e-05;0,000215067313732562;0,0006487827403973;0,000164701580587772;0,000738004094413629;0,000619927630457943;0,000567774301410732;0,000857688477981417
"cseguro_vida__min";0,000247854922017579;0,000356227742257938;0,000439275705145699;0,000359230293856192;0,000466436141590872;0,000334518843371204;8,10059609469035e-05;0,000110488436351939;2,75043006144792e-05;0,000663954397059886;0,00063896872081763;0,000565390816773663;0,000663954397059886
"mcaja_ahorro_dolares__max";0,000497452125903739;0,000808073128186868;0,000825518603489309;0,000941593026946672;0,000433308731896506;0,000398004068144761;0,000822073533827817;0,00064330548233849;0,000355225881900223;0,000864171009556077;0,000615730221883031;0,000564032342635463;0,000941593026946672
"mv_Fvencimiento__min";0,000263476124886111;0,00120910723548584;0,00133188809025188;0,000354996803779101;0,000244720507429218;0,0003480022454983;0,000696120749490475;0,000788270805786077;0,000487886844802528;0,00133338993563461;0,000802131886091664;0,000560807854041271;0,00133338993563461
"mvr_msaldototal__min";0,000267663807607625;0,000767016020381631;0,00063079585154678;0,000204231282475587;2,99471639719867e-05;9,70588718926878e-05;0,00159225033342333;0,000668402059874564;0,000529307833487357;0,00073827759036236;0,00027413151407147;0,000556591266850524;0,00159225033342333
"mv_Fvencimiento__tend";0,000183151544153412;0,00071635707696162;0,000830930582970841;0,000293281693230941;8,07880180261282e-05;0,000214859304384616;0,000347119714324299;0,000950539071445329;0,000366941789380245;0,000941080537699471;0,000632448659369517;0,000554088517235215;0,000950539071445329
"ccuenta_debitos_automaticos__ravg";0,000477811937250998;0,00105790710280873;0,000872504789636324;0,000260449070165508;0,00014769538813564;4,13243915309593e-05;0,00124784630659232;0,000924257388889002;0,000852855371217496;0,000794836497941941;0,000407410926084748;0,000547088010975135;0,00124784630659232
"cplazo_fijo";0,00180640320004051;0,00099633310548496;0,000873913902589317;0,000595608270515797;0,000836023487431731;0,000797577851368894;0,000539976793464247;0,00111746915414006;0,000599720691547811;0,000586453050179228;0,000706690843690844;0,000546755363765665;0,00180640320004051
"mv_msaldototal__tend";0,000153149320535753;0,000738367186591692;0,000776479412733279;0,00121732468969925;0,000402339829183357;0,000304232414027782;0,000341701169363299;0,000409967733422387;0,000191242977155135;0,00106213917616481;0,000168241772970829;0,00054520649451872;0,00121732468969925
"Master_cconsumos__tend";0,000225695386526277;0,000746671083888056;0,000787336886907319;0,000373645299621894;0,000124620795058366;7,71408562212205e-05;0,00117611250049885;0,000795084054621024;0,000626677126879878;0,000794503263215134;0,000829081043899434;0,000545085140641207;0,00117611250049885
"matm_other__tend";0,000232011028660721;0,000896553575499947;0,00115769801463909;0,000357054201766191;0,000303868267065711;0,000257122366001349;0,000585459279270121;0,00102732573442679;0,000489006068983251;0,000796747067808459;0,000401932449701126;0,00054318878958869;0,00115769801463909
"ccomisiones_otras__min";0,00046616010763555;0,00110008229907043;0,000908813216345964;0,000624187451058724;0,000527380515542324;0,000761401038317217;0,000931698738104739;0,000888507562887544;0,000923618962905101;0,000927399737799439;0,000436104917503152;0,000542921191625617;0,00110008229907043
"Master_mlimitecompra__tend";0,000607440490948817;0,00120683571863452;0,00122280748747378;0,000564946345199594;0,000155125641878075;0,000295819587178555;0,000768891280690588;0,00117176745496372;0,000571132733994864;0,00107775137844228;0,000456192474177337;0,000542239520584195;0,00122280748747378
"mvr_mconsumospesos__max";0,00029941807002025;0,000725359217010726;0,000681537127977842;0,000398476013197144;0,000171687993095816;8,76513182747449e-05;0,000259224113773209;0,000928242421127747;0,000282219362862096;0,000890198051820114;0,000502034709331535;0,000535230282818798;0,000928242421127747
"Master_Fvencimiento__tend";0,000309377362416622;0,000735275506960321;0,000806435991026473;4,83430552273961e-05;7,22228140997799e-05;8,33433550434493e-05;0,000611497214884502;0,000753822117966245;0,000571547669007692;0,00103488385655015;0,000492549816024531;0,000532687481319049;0,00103488385655015
"mtransferencias_emitidas__ravg";0,000659188014789646;0,000961224502390594;0,000847357784775918;0,000219878232185391;0,000167194659995443;7,71083643715573e-05;0,00107275779606435;0,000738009043465703;0,00127904777976333;0,000920234145636874;0,000568399415143192;0,000532398719589052;0,00127904777976333
"Master_mlimitecompra__ravg";0,000366502080340607;0,000946619284391575;0,00106347647333249;0,000429588718446773;0,000430005816580655;0,000149858963734726;0,00155612575230644;0,00108430141436749;0,00095496248644346;0,000977418456553081;0,000746883599121604;0,00053059401395883;0,00155612575230644
"mvr_mpagado__tend";0,000233147960106022;0,000801395947780845;0,00100995211795607;0,000447728920333102;0,000365217380993255;0,000314173434878455;0,000640067866010948;0,00108208008918569;0,00047057726077185;0,000632135178323905;0,000538833878223617;0,000526373867077709;0,00108208008918569
